id,vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min,municipios_origen,municipios_destino
11799,Taxi Libre,10/07/2017 09:58,10/07/2017 10:22,-99.11504744,19.43146124,-99.09006378,19.47762952,0.402222222,8503,514,8.503,21.14005525,8.74,1.07,1.07,8.74,57.35461778,57.35461778,Venustiano Carranza,Gustavo A. Madero
11800,Taxi Libre,10/07/2017 11:02,10/07/2017 11:12,-99.1958323,19.4611962,-99.18162686,19.44618547,0.172777778,2927,112,2.927,16.94083601,8.74,1.07,1.07,8.74,23.93067111,23.93067111,Miguel Hidalgo,Miguel Hidalgo
11801,Taxi Libre,10/07/2017 11:10,10/07/2017 11:17,-99.0746649,19.3677974,-99.06581026,19.38330335,0.112777778,2492,86,2.492,22.09655172,8.74,1.07,1.07,8.74,21.45064889,21.45064889,Iztapalapa,Iztapalapa
11802,Taxi Libre,10/07/2017 11:09,10/07/2017 11:19,-99.15208702,19.27195648,-99.13652446,19.27502238,0.158888889,2377,82,2.377,14.96013986,8.74,1.07,1.07,8.74,20.86333778,20.86333778,Tlalpan,Xochimilco
11803,Taxi de Sitio,10/07/2017 11:17,10/07/2017 11:42,-99.18957545,19.30221484,-99.18297867,19.30219847,0.411111111,6638,39,6.638,16.14648649,13.1,1.3,1.3,13.1,48.74426667,48.74426667,Tlalpan,Tlalpan
11804,Taxi Libre,10/07/2017 11:30,10/07/2017 11:48,-99.15210675,19.27197327,-99.1081861,19.2641293,0.306111111,5720,175,5.72,18.68602541,8.74,1.07,1.07,8.74,37.38271111,37.38271111,Tlalpan,Xochimilco
11805,Taxi Libre,10/07/2017 11:53,10/07/2017 11:56,-99.09251558,19.35804294,-99.10677118,19.3562921,0.053888889,1620,43,1.62,30.06185567,8.74,1.07,1.07,8.74,16.69604444,16.69604444,Iztapalapa,Iztapalapa
11806,Taxi de Sitio,10/07/2017 12:13,10/07/2017 12:26,-99.1346363,19.4855189,-99.13505728,19.51541288,0.210833333,3878,194,3.878,18.39367589,13.1,1.3,1.3,13.1,38.87004444,38.87004444,Gustavo A. Madero,Gustavo A. Madero
11807,Taxi Libre,10/07/2017 12:27,10/07/2017 12:43,-99.15240902,19.2704321,-99.17043775,19.27729179,0.260833333,4391,124,4.391,16.83450479,8.74,1.07,1.07,8.74,30.48192444,30.48192444,Tlalpan,Tlalpan
11808,Taxi Libre,10/07/2017 11:57,10/07/2017 12:48,-99.11022643,19.35656381,-99.10599922,19.35607922,0.8425,652,8,0.652,0.77388724,8.74,1.07,1.07,8.74,11.72078222,11.72078222,Iztapalapa,Iztapalapa
11809,Taxi Libre,10/07/2017 12:45,10/07/2017 12:50,-99.1963186,19.46384352,-99.1922047,19.46129258,0.075,983,80,0.983,13.10666667,8.74,1.07,1.07,8.74,14.84946222,14.84946222,Miguel Hidalgo,Miguel Hidalgo
11810,Taxi Libre,10/07/2017 12:56,10/07/2017 01:06,-99.15674828,19.27387638,-99.16840338,19.27970064,0.156388889,2928,118,2.928,18.72255773,8.74,1.07,1.07,8.74,24.07761778,24.07761778,Tlalpan,Tlalpan
11811,Taxi Libre,10/07/2017 01:17,10/07/2017 01:22,-99.1965222,19.46139951,-99.19366818,19.45970504,0.090555556,2708,45,2.708,29.90429448,8.74,1.07,1.07,8.74,21.40024,21.40024,Miguel Hidalgo,Miguel Hidalgo
11812,Taxi Libre,10/07/2017 12:37,10/07/2017 01:24,-99.1434788,19.30226451,-99.1352513,19.31360268,0.783055556,10503,1104,10.503,13.41284143,8.74,1.07,1.07,8.74,79.94350667,79.94350667,Coyoac·n,Coyoac·n
11813,Taxi Libre,10/07/2017 01:25,10/07/2017 01:36,-99.15215874,19.27199513,-99.13795802,19.27929548,0.183333333,2645,141,2.645,14.42727273,8.74,1.07,1.07,8.74,23.41326667,23.41326667,Tlalpan,Xochimilco
11815,Taxi Libre,10/07/2017 01:31,10/07/2017 01:39,-99.19308931,19.46292467,-99.20265154,19.45852162,0.134444444,1860,262,1.86,13.83471074,8.74,1.07,1.07,8.74,22.93057778,22.93057778,Miguel Hidalgo,Miguel Hidalgo
11816,Taxi de Sitio,10/07/2017 01:37,10/07/2017 02:04,-99.19683952,19.35382131,-99.19891027,19.34888658,0.449166667,626,1614,0.626,1.393692022,13.1,1.3,1.3,13.1,62.98186667,62.98186667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11817,Taxi de Sitio,10/07/2017 01:30,10/07/2017 02:42,-99.13441623,19.48601147,-99.14186002,19.5081621,1.201111111,4680,1176,4.68,3.896392229,13.1,1.3,1.3,13.1,71.40933333,71.40933333,Gustavo A. Madero,Gustavo A. Madero
11819,Taxi de Sitio,10/07/2017 02:42,10/07/2017 03:08,-99.1348593,19.483455,-99.13469806,19.48404552,0.436388889,3122,1070,3.122,7.154169319,13.1,1.3,1.3,13.1,60.24551111,60.24551111,Gustavo A. Madero,Gustavo A. Madero
11821,Taxi Libre,10/07/2017 02:55,10/07/2017 03:23,-99.0762177,19.3614204,-99.15468422,19.37205996,0.460833333,11529,469,11.529,25.01772152,8.74,1.07,1.07,8.74,69.23589778,69.23589778,Iztapalapa,Benito Ju·rez
11824,Taxi de Sitio,10/07/2017 03:21,10/07/2017 03:40,-99.13295432,19.47715492,-99.15678786,19.43009504,0.321944444,7184,394,7.184,22.31440897,13.1,1.3,1.3,13.1,61.83902222,61.83902222,Gustavo A. Madero,CuauhtÈmoc
11825,Taxi Libre,10/07/2017 03:29,10/07/2017 03:41,-99.1965037,19.4617303,-99.21868893,19.48166269,0.199444444,5643,78,5.643,28.29359331,8.74,1.07,1.07,8.74,34.74670667,34.74670667,Miguel Hidalgo,Azcapotzalco
11826,Taxi Libre,10/07/2017 04:10,10/07/2017 04:18,-99.19491721,19.4628907,-99.17970288,19.46164448,0.129444444,2363,123,2.363,18.25493562,8.74,1.07,1.07,8.74,21.77830667,21.77830667,Miguel Hidalgo,Azcapotzalco
11833,Taxi Libre,10/07/2017 06:00,10/07/2017 06:12,-99.15207136,19.27194641,-99.14690165,19.28908513,0.206666667,4026,148,4.026,19.48064516,8.74,1.07,1.07,8.74,29.49039111,29.49039111,Tlalpan,Tlalpan
11834,Radio Taxi,10/07/2017 06:14,10/07/2017 06:29,-99.2002717,19.33651517,-99.20937978,19.33152949,0.241944444,1216,45,1.216,5.025947187,27.6,1.84,1.84,27.6,38.38976,38.38976,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11836,Taxi Libre,10/07/2017 07:07,10/07/2017 07:19,-99.19113202,19.46201321,-99.19483216,19.44891828,0.211111111,3388,149,3.388,16.04842105,8.74,1.07,1.07,8.74,26.78352889,26.78352889,Miguel Hidalgo,Miguel Hidalgo
11837,Taxi de Sitio,10/07/2017 07:14,10/07/2017 07:23,-99.20965542,19.38325408,-99.19270272,19.38460698,0.151944444,2454,168,2.454,16.15063985,13.1,1.3,1.3,13.1,30.71413333,30.71413333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11838,Taxi Libre,10/07/2017 07:39,10/07/2017 07:58,-99.1402,19.3022817,-99.13864966,19.30105934,0.312222222,4601,340,4.601,14.73629893,8.74,1.07,1.07,8.74,36.51672444,36.51672444,Coyoac·n,Tlalpan
11839,Taxi Libre,10/07/2017 07:45,10/07/2017 08:29,-99.14085722,19.43500363,-99.14895605,19.48167304,0.741388889,8814,1243,8.814,11.88849756,8.74,1.07,1.07,8.74,76.01969778,76.01969778,CuauhtÈmoc,Gustavo A. Madero
11840,Taxi Libre,10/07/2017 08:30,10/07/2017 08:37,-99.19678822,19.46236677,-99.18205156,19.45928362,0.128055556,2669,31,2.669,20.84251627,8.74,1.07,1.07,8.74,20.90043111,20.90043111,Miguel Hidalgo,Miguel Hidalgo
11841,Taxi Libre,10/07/2017 08:37,10/07/2017 08:43,-99.14023,19.3022667,-99.130978,19.290832,0.1125,2025,49,2.025,18,8.74,1.07,1.07,8.74,18.57211111,18.57211111,Coyoac·n,Tlalpan
11843,Taxi Libre,11/07/2017 06:31,11/07/2017 06:50,-99.09414581,19.47770096,-99.14448134,19.46995198,0.322777778,5794,56,5.794,17.95043029,8.74,1.07,1.07,8.74,34.86987556,34.86987556,Gustavo A. Madero,Gustavo A. Madero
11844,Taxi Libre,11/07/2017 06:47,11/07/2017 06:57,-99.22366625,19.34579137,-99.19869728,19.35769362,0.176944444,4262,126,4.262,24.0866562,8.74,1.07,1.07,8.74,29.97736,29.97736,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11845,Taxi Libre,11/07/2017 07:08,11/07/2017 07:16,-99.2226578,19.34542332,-99.20142303,19.34798211,0.125555556,2672,88,2.672,21.28141593,8.74,1.07,1.07,8.74,22.26860444,22.26860444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11846,Taxi Libre,11/07/2017 07:37,11/07/2017 07:52,-99.22379209,19.3457668,-99.19542826,19.34113648,0.246944444,4511,231,4.511,18.26726659,8.74,1.07,1.07,8.74,33.53974667,33.53974667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11847,Taxi Libre,11/07/2017 07:53,11/07/2017 08:00,-99.07651974,19.359953,-99.0808038,19.35474154,0.123333333,1919,50,1.919,15.55945946,8.74,1.07,1.07,8.74,18.14220889,18.14220889,Iztapalapa,Iztapalapa
11848,Taxi Libre,11/07/2017 08:11,11/07/2017 08:18,-99.19508604,19.46318822,-99.17745457,19.46683673,0.128888889,3020,71,3.02,23.43103448,8.74,1.07,1.07,8.74,23.35382222,23.35382222,Miguel Hidalgo,Azcapotzalco
11849,Taxi Libre,11/07/2017 08:23,11/07/2017 08:35,-99.07586414,19.36130298,-99.0456925,19.37199514,0.202222222,4897,216,4.897,24.21593407,8.74,1.07,1.07,8.74,34.83516,34.83516,Iztapalapa,Iztapalapa
11850,Taxi Libre,11/07/2017 08:38,11/07/2017 08:45,-99.09402003,19.47770658,-99.10289632,19.474447,0.1125,1144,21,1.144,10.16888889,8.74,1.07,1.07,8.74,14.13565333,14.13565333,Gustavo A. Madero,Gustavo A. Madero
11851,Taxi Libre,11/07/2017 08:43,11/07/2017 08:53,-99.19620657,19.46222397,-99.19632526,19.46154976,0.17,3042,145,3.042,17.89411765,8.74,1.07,1.07,8.74,25.20753778,25.20753778,Miguel Hidalgo,Miguel Hidalgo
11852,Taxi Libre,11/07/2017 08:05,11/07/2017 09:04,-99.08107869,19.35476275,-99.17811416,19.35144666,0.973611111,11089,339,11.089,11.38955777,8.74,1.07,1.07,8.74,64.26158667,64.26158667,Iztapalapa,¡Ålvaro ObregÛn
11853,Taxi Libre,11/07/2017 08:53,11/07/2017 09:07,-99.19650014,19.46135101,-99.18642444,19.45716988,0.230555556,1825,29,1.825,7.915662651,8.74,1.07,1.07,8.74,17.24055556,17.24055556,Miguel Hidalgo,Miguel Hidalgo
11855,Taxi Libre,11/07/2017 09:07,11/07/2017 09:16,-99.19671655,19.46054466,-99.19639866,19.4615726,0.141666667,3049,158,3.049,21.52235294,8.74,1.07,1.07,8.74,25.54660889,25.54660889,Miguel Hidalgo,Miguel Hidalgo
11857,Taxi Libre,11/07/2017 08:57,11/07/2017 09:20,-99.09389155,19.47788247,-99.10543868,19.46754268,0.385555556,5025,260,5.025,13.03314121,8.74,1.07,1.07,8.74,36.42922222,36.42922222,Gustavo A. Madero,Gustavo A. Madero
11859,Taxi Libre,11/07/2017 09:16,11/07/2017 09:34,-99.19623222,19.46217381,-99.21325978,19.48201584,0.301944444,6381,351,6.381,21.13302668,8.74,1.07,1.07,8.74,44.39668,44.39668,Miguel Hidalgo,Azcapotzalco
11860,Taxi Libre,11/07/2017 08:39,11/07/2017 09:42,-99.15330073,19.27230528,-99.14213757,19.27384171,1.053055556,7160,3099,7.16,6.799261409,8.74,1.07,1.07,8.74,113.0721333,113.0721333,Tlalpan,Tlalpan
11862,Taxi Libre,11/07/2017 09:42,11/07/2017 09:55,-99.14211827,19.27383733,-99.13118476,19.29098988,0.211944444,3601,223,3.601,16.99030144,8.74,1.07,1.07,8.74,29.45472444,29.45472444,Tlalpan,Tlalpan
11863,Taxi Libre,11/07/2017 09:00,11/07/2017 10:03,-99.07921458,19.36512266,-99.2036307,19.42514025,1.052777778,15601,58,15.601,14.81889182,8.74,1.07,1.07,8.74,76.89139111,76.89139111,Iztapalapa,Miguel Hidalgo
11865,Taxi Libre,11/07/2017 10:21,11/07/2017 10:35,-99.19635557,19.46166788,-99.19615618,19.46162924,0.235833333,5713,154,5.713,24.22473498,8.74,1.07,1.07,8.74,36.85341778,36.85341778,Miguel Hidalgo,Miguel Hidalgo
11866,Taxi Libre,11/07/2017 10:27,11/07/2017 10:52,-99.09397014,19.47776977,-99.13309702,19.44068266,0.406388889,6240,36,6.24,15.35475051,8.74,1.07,1.07,8.74,36.3032,36.3032,Gustavo A. Madero,CuauhtÈmoc
11867,Taxi Libre,11/07/2017 10:57,11/07/2017 11:00,-99.14210098,19.27383953,-99.14171292,19.26813906,0.056944444,1083,12,1.083,19.01853659,8.74,1.07,1.07,8.74,13.66057333,13.66057333,Tlalpan,Xochimilco
11868,Taxi Libre,11/07/2017 10:57,11/07/2017 11:02,-99.06756331,19.36184083,-99.07621289,19.36136712,0.096666667,1994,18,1.994,20.62758621,8.74,1.07,1.07,8.74,17.70232,17.70232,Iztapalapa,Iztapalapa
11869,Taxi Libre,11/07/2017 10:50,11/07/2017 11:06,-99.19700765,19.45963809,-99.16940185,19.4360652,0.27,4684,409,4.684,17.34814815,8.74,1.07,1.07,8.74,38.51263111,38.51263111,Miguel Hidalgo,CuauhtÈmoc
11870,UberX,11/07/2017 11:07,11/07/2017 11:11,-99.07615137,19.36134342,-99.06990088,19.3539473,0.079166667,1262,58,1.262,15.94105263,7,3.57,1.8,35,13.24534,35,Iztapalapa,Iztapalapa
11871,Taxi de Sitio,11/07/2017 11:12,11/07/2017 11:16,-99.06979749,19.35448596,-99.07624338,19.36140744,0.075,1300,30,1.3,17.33333333,13.1,1.3,1.3,13.1,20.72666667,20.72666667,Iztapalapa,Iztapalapa
11872,Taxi Libre,11/07/2017 10:57,11/07/2017 11:19,-99.1212823,19.44374346,-99.13974114,19.43091951,0.363333333,3681,662,3.681,10.13119266,8.74,1.07,1.07,8.74,40.23556889,40.23556889,Venustiano Carranza,CuauhtÈmoc
11873,Taxi Libre,11/07/2017 11:29,11/07/2017 11:42,-99.19453788,19.46258103,-99.19426942,19.46204056,0.225,1864,447,1.864,8.284444444,8.74,1.07,1.07,8.74,27.34658667,27.34658667,Miguel Hidalgo,Miguel Hidalgo
11874,Taxi Libre,11/07/2017 11:50,11/07/2017 12:03,-99.19638594,19.46157665,-99.19628945,19.46157246,0.212777778,4840,170,4.84,22.74673629,8.74,1.07,1.07,8.74,33.49742222,33.49742222,Miguel Hidalgo,Miguel Hidalgo
11875,Taxi Libre,11/07/2017 12:11,11/07/2017 12:19,-99.19657148,19.46118539,-99.19279288,19.45980623,0.138333333,3018,137,3.018,21.81686747,8.74,1.07,1.07,8.74,24.91459556,24.91459556,Miguel Hidalgo,Miguel Hidalgo
11877,Taxi Libre,11/07/2017 12:45,11/07/2017 12:52,-99.19352315,19.37246115,-99.18846464,19.36781266,0.105,1696,100,1.696,16.15238095,8.74,1.07,1.07,8.74,18.37665778,18.37665778,¡Ålvaro ObregÛn,Benito Ju·rez
11878,Taxi de Sitio,11/07/2017 12:28,11/07/2017 12:53,-99.13472176,19.48541084,-99.18066558,19.49765616,0.415277778,6867,705,6.867,16.53591973,13.1,1.3,1.3,13.1,69.17506667,69.17506667,Gustavo A. Madero,Azcapotzalco
11879,Radio Taxi,11/07/2017 01:00,11/07/2017 01:02,-98.8596567,19.3037717,-98.862372,19.30275136,0.0425,546,32,0.546,12.84705882,27.6,1.84,1.84,27.6,32.92700444,32.92700444,Chalco,Ixtapaluca
11880,Taxi Libre,11/07/2017 12:20,11/07/2017 12:36,-99.11096639,19.34944482,-99.0762699,19.36138442,0.268333333,7855,152,7.855,29.27329193,8.74,1.07,1.07,8.74,45.97362222,45.97362222,Iztapalapa,Iztapalapa
11881,Taxi Libre,11/07/2017 12:45,11/07/2017 01:18,-99.19637051,19.46200451,-99.23198158,19.49064709,0.551111111,8241,584,8.241,14.95342742,8.74,1.07,1.07,8.74,57.89770222,57.89770222,Miguel Hidalgo,Naucalpan de Ju·rez
11882,Taxi Libre,11/07/2017 01:16,11/07/2017 01:32,-99.07468812,19.36089134,-99.04627536,19.38702766,0.266666667,7540,69,7.54,28.275,8.74,1.07,1.07,8.74,42.65186667,42.65186667,Iztapalapa,Iztapalapa
11883,Taxi Libre,11/07/2017 01:17,11/07/2017 01:33,-99.07448385,19.36105539,-99.06315507,19.36029307,0.26,6078,167,6.078,23.37692308,8.74,1.07,1.07,8.74,38.72472889,38.72472889,Iztapalapa,Iztapalapa
11885,Taxi Libre,11/07/2017 01:13,11/07/2017 01:44,-99.14833808,19.27101614,-99.173355,19.26379398,0.521111111,4225,1045,4.225,8.107675906,8.74,1.07,1.07,8.74,51.67077778,51.67077778,Tlalpan,Tlalpan
11886,Taxi Libre,11/07/2017 01:33,11/07/2017 01:50,-99.04837009,19.3858777,-99.07657116,19.3599349,0.278611111,5486,51,5.486,19.69052841,8.74,1.07,1.07,8.74,33.43274667,33.43274667,Iztapalapa,Iztapalapa
11887,Taxi Libre,11/07/2017 01:21,11/07/2017 02:09,-99.140245,19.30229,-99.15869568,19.31598198,0.804444444,3705,1977,3.705,4.605662983,8.74,1.07,1.07,8.74,71.60606667,71.60606667,Coyoac·n,Coyoac·n
11889,Radio Taxi,11/07/2017 02:04,11/07/2017 02:41,-99.13555458,19.41812082,-99.17817707,19.42863811,0.606666667,4904,25,4.904,8.083516484,27.6,1.84,1.84,27.6,64.71566222,64.71566222,CuauhtÈmoc,Miguel Hidalgo
11890,Taxi Libre,11/07/2017 02:29,11/07/2017 03:05,-99.07539592,19.32403511,-99.08506672,19.33317633,0.593055556,2156,325,2.156,3.635409836,8.74,1.07,1.07,8.74,25.69545778,25.69545778,Iztapalapa,Iztapalapa
11892,Radio Taxi,07/10/2016 12:16,07/10/2016 12:34,-99.174443,19.3755922,-99.19483591,19.34886205,0.311666667,5150,983,5.15,16.52406417,27.6,1.84,1.84,27.6,105.6977778,105.6977778,Benito Ju·rez,¡Ålvaro ObregÛn
11893,Radio Taxi,07/10/2016 01:20,07/10/2016 01:41,-99.17996381,19.37030311,-99.15957394,19.41782984,0.347777778,9279,1035,9.279,26.68083067,27.6,1.84,1.84,27.6,138.21344,138.21344,Benito Ju·rez,CuauhtÈmoc
11894,UberXL,07/10/2016 01:51,07/10/2016 02:36,-99.21761458,19.28634372,-99.16798894,19.36628726,0.744444444,10934,5,10.934,14.68746269,12.15,6.28,3.15,45.5,81.07802,81.07802,Tlalpan,Benito Ju·rez
11895,Taxi de Sitio,07/10/2016 02:09,07/10/2016 02:45,-99.17962069,19.4386469,-99.125027,19.45067407,0.608333333,10275,371,10.275,16.89041096,13.1,1.3,1.3,13.1,77.24777778,77.24777778,Miguel Hidalgo,Venustiano Carranza
11896,Radio Taxi,07/10/2016 02:21,07/10/2016 02:58,-99.17968334,19.37101289,-99.17157526,19.41115658,0.617777778,6917,2500,6.917,11.19658273,27.6,1.84,1.84,27.6,180.7313422,180.7313422,Benito Ju·rez,CuauhtÈmoc
11898,Taxi de Sitio,07/10/2016 03:14,07/10/2016 03:35,-99.16149965,19.45267635,-99.13363577,19.44803228,0.346111111,4237,486,4.237,12.24173355,13.1,1.3,1.3,13.1,49.1724,49.1724,CuauhtÈmoc,CuauhtÈmoc
11899,Radio Taxi,07/10/2016 03:36,07/10/2016 03:44,-99.1799984,19.3701541,-99.18759858,19.37185363,0.132777778,2277,223,2.277,17.14895397,27.6,1.84,1.84,27.6,53.47694222,53.47694222,Benito Ju·rez,Benito Ju·rez
11900,Radio Taxi,07/10/2016 03:56,07/10/2016 03:58,-99.17920995,19.36867761,-99.17975369,19.37088457,0.041111111,631,75,0.631,15.34864865,27.6,1.84,1.84,27.6,35.31082667,35.31082667,Benito Ju·rez,Benito Ju·rez
11901,Radio Taxi,07/10/2016 04:02,07/10/2016 04:13,-99.1799984,19.3701541,-99.16377232,19.38204073,0.183333333,4368,331,4.368,23.82545455,27.6,1.84,1.84,27.6,73.28270222,73.28270222,Benito Ju·rez,Benito Ju·rez
11902,Taxi de Sitio,07/10/2016 04:25,07/10/2016 05:00,-99.18000033,19.43874504,-99.1768195,19.43798393,0.588055556,5015,210,5.015,8.52810581,13.1,1.3,1.3,13.1,45.24466667,45.24466667,Miguel Hidalgo,Miguel Hidalgo
11903,Taxi de Sitio,07/10/2016 05:01,07/10/2016 05:39,-99.17922729,19.4386505,-99.1836358,19.50144354,0.647222222,10223,1022,10.223,15.79519313,13.1,1.3,1.3,13.1,95.78404444,95.78404444,Miguel Hidalgo,Azcapotzalco
11910,Taxi de Sitio,07/10/2016 06:15,07/10/2016 06:23,-99.17443276,19.38854191,-99.17987271,19.37111706,0.123611111,2256,208,2.256,18.25078652,13.1,1.3,1.3,13.1,30.84008889,30.84008889,Benito Ju·rez,Benito Ju·rez
11915,Taxi de Sitio,07/10/2016 06:50,07/10/2016 07:18,-99.17281214,19.3708375,-99.19275679,19.33815592,0.465,6189,718,6.189,13.30967742,13.1,1.3,1.3,13.1,66.02502222,66.02502222,Benito Ju·rez,¡Ålvaro ObregÛn
11917,Radio Taxi,07/10/2016 07:33,07/10/2016 08:27,-99.17974892,19.37117222,-99.17983729,19.37014149,0.903333333,7852,2940,7.852,8.692250923,27.6,1.84,1.84,27.6,205.6040533,205.6040533,Benito Ju·rez,Benito Ju·rez
11919,Taxi de Sitio,07/10/2016 08:20,07/10/2016 09:28,-99.13629701,19.40410003,-99.1653062,19.430182,1.133333333,6809,45,6.809,6.007941176,13.1,1.3,1.3,13.1,49.8068,49.8068,CuauhtÈmoc,CuauhtÈmoc
11920,Radio Taxi,07/10/2016 08:27,07/10/2016 09:40,-99.17997867,19.37015848,-99.17988016,19.37009412,1.226666667,3947,4015,3.947,3.217663043,27.6,1.84,1.84,27.6,220.8188089,220.8188089,Benito Ju·rez,Benito Ju·rez
11921,Taxi Libre,07/10/2016 09:31,07/10/2016 09:54,-99.0467679,19.3425682,-99.02501254,19.3462779,0.386111111,4278,640,4.278,11.07971223,8.74,1.07,1.07,8.74,42.26761778,42.26761778,Iztapalapa,Iztapalapa
11922,Radio Taxi,07/10/2016 09:40,07/10/2016 10:20,-99.17992936,19.37011874,-99.09819655,19.4234619,0.665833333,17228,742,17.228,25.87434293,27.6,1.84,1.84,27.6,184.7376356,184.7376356,Benito Ju·rez,Venustiano Carranza
11932,Taxi Libre,08/10/2016 02:05,08/10/2016 02:16,-99.06021601,19.30754922,-99.0624114,19.29125796,0.170277778,2462,170,2.462,14.45872757,8.74,1.07,1.07,8.74,23.31958222,23.31958222,Iztapalapa,Tl·huac
11933,Taxi Libre,08/10/2016 02:29,08/10/2016 02:42,-99.0602148,19.30760942,-99.07265294,19.30195146,0.228333333,3163,267,3.163,13.85255474,8.74,1.07,1.07,8.74,28.62630667,28.62630667,Iztapalapa,Iztapalapa
11934,Taxi Libre,08/10/2016 02:55,08/10/2016 03:17,-99.06028345,19.30740181,-99.04370722,19.32821182,0.369722222,5606,260,5.606,15.16273479,8.74,1.07,1.07,8.74,38.91590222,38.91590222,Iztapalapa,Iztapalapa
11936,Taxi Libre,08/10/2016 08:03,08/10/2016 08:27,-99.06039007,19.30768696,-99.03808874,19.32504026,0.393333333,6163,343,6.163,15.66864407,8.74,1.07,1.07,8.74,43.27341778,43.27341778,Iztapalapa,Iztapalapa
11937,Taxi Libre,08/10/2016 08:52,08/10/2016 09:06,-99.06022262,19.30744402,-99.07231428,19.28946002,0.228888889,3335,68,3.335,14.57038835,8.74,1.07,1.07,8.74,24.63068889,24.63068889,Iztapalapa,Iztapalapa
11938,Taxi Libre,08/10/2016 09:22,08/10/2016 09:51,-99.0603058,19.30757575,-98.9946187,19.27322302,0.4775,10653,496,10.653,22.30994764,8.74,1.07,1.07,8.74,66.12861778,66.12861778,Iztapalapa,Tl·huac
11939,Taxi Libre,08/10/2016 10:19,08/10/2016 10:32,-99.06050621,19.30752633,-99.03935028,19.30343428,0.204722222,3297,266,3.297,16.10474898,8.74,1.07,1.07,8.74,29.17604889,29.17604889,Iztapalapa,Tl·huac
11940,Taxi Libre,08/10/2016 10:52,08/10/2016 11:07,-99.05999486,19.30737075,-99.0607085,19.2933873,0.263611111,5415,218,5.415,20.54162276,8.74,1.07,1.07,8.74,37.09975556,37.09975556,Iztapalapa,Tl·huac
11941,Taxi de Sitio,09/10/2016 07:28,09/10/2016 07:39,-99.17809665,19.43837866,-99.14742958,19.44922471,0.184444444,5062,238,5.062,27.44457831,13.1,1.3,1.3,13.1,46.29795556,46.29795556,Miguel Hidalgo,CuauhtÈmoc
11942,Radio Taxi,09/10/2016 10:46,09/10/2016 11:09,-99.17844033,19.37476376,-99.18661033,19.38499973,0.392777778,8611,1245,8.611,21.92333805,27.6,1.84,1.84,27.6,141.8836267,141.8836267,Benito Ju·rez,Benito Ju·rez
11945,Radio Taxi,09/10/2016 04:51,09/10/2016 04:57,-99.18083565,19.37047555,-99.18843576,19.37089837,0.090555556,1421,309,1.421,15.69202454,27.6,1.84,1.84,27.6,50.69322667,50.69322667,Benito Ju·rez,Benito Ju·rez
11948,Taxi de Sitio,09/10/2016 05:47,09/10/2016 06:14,-99.13486182,19.44359171,-99.13969763,19.41849593,0.452777778,5677,1018,5.677,12.53815951,13.1,1.3,1.3,13.1,72.02928889,72.02928889,CuauhtÈmoc,CuauhtÈmoc
11950,Radio Taxi,09/10/2016 05:23,09/10/2016 06:34,-99.1799984,19.3701541,-99.17987151,19.37015388,1.198055556,5895,2904,5.895,4.920472989,27.6,1.84,1.84,27.6,189.7285333,189.7285333,Benito Ju·rez,Benito Ju·rez
11955,Radio Taxi,09/10/2016 09:44,09/10/2016 09:59,-99.18642272,19.43232741,-99.18719179,19.38317883,0.248055556,7348,227,7.348,29.62239642,27.6,1.84,1.84,27.6,90.96305778,90.96305778,Miguel Hidalgo,Benito Ju·rez
11958,Taxi Libre,10/10/2016 06:06,10/10/2016 06:16,-99.04024737,19.29315018,-99.06340099,19.28343277,0.162222222,3824,42,3.824,23.57260274,8.74,1.07,1.07,8.74,26.10538667,26.10538667,Tl·huac,Tl·huac
11960,Taxi de Sitio,10/10/2016 10:11,10/10/2016 10:14,-99.10730158,19.3010803,-99.10902178,19.30559184,0.042777778,640,30,0.64,14.96103896,13.1,1.3,1.3,13.1,17.29466667,17.29466667,Coyoac·n,Coyoac·n
11964,Taxi Libre,10/10/2016 02:39,10/10/2016 02:59,-99.06030963,19.30742541,-99.06019648,19.30744768,0.328333333,5516,382,5.516,16.8,8.74,1.07,1.07,8.74,41.43159111,41.43159111,Iztapalapa,Iztapalapa
11965,Taxi Libre,10/10/2016 03:09,10/10/2016 03:28,-99.06026446,19.30765547,-99.0602208,19.30754002,0.306944444,4866,360,4.866,15.85303167,8.74,1.07,1.07,8.74,38.12648,38.12648,Iztapalapa,Iztapalapa
11966,Taxi de Sitio,10/10/2016 03:52,10/10/2016 04:01,-99.17981506,19.43871564,-99.17339072,19.4416995,0.149722222,1214,359,1.214,8.108348794,13.1,1.3,1.3,13.1,29.78391111,29.78391111,Miguel Hidalgo,Miguel Hidalgo
